 acc_sum block  block_c  change condition correct correct_response                                                  datetime   endtime            face project response  response_time  row_sel session_number  start_end  starttime subject_id task task_vers  trial
      14  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  507722.7 178_m_m_n_a.png       I        m            991       18              1     2001.7   505721.0       8018  NNB         B     17
       0  prac        1     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  507722.7 013_y_m_n_a.png       I    space           8445        1              1     2001.7   505721.0       8018  NNB         B      0
       0  prac        1     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  507722.7 029_m_f_n_a.png       I    space           8445        2              1     2001.7   505721.0       8018  NNB         B      0
       1  prac        1     1.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  694011.5 065_o_m_n_a.png       I        m           1551        3              1     2474.4   691537.1       8018  NNB         B      1
       1  prac        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  696913.4 086_o_f_n_a.png       I     None           2017        4              1     2896.3   694017.1       8018  NNB         B      2
       1  prac        1     0.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  699695.7 065_o_m_n_a.png       I     None           2010        5              1     2777.5   696918.2       8018  NNB         B      3
       1  prac        1     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  702479.6 086_o_f_n_a.png       I     None           2009        6              1     2778.3   699701.3       8018  NNB         B      4
       1  prac        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  705360.8 178_m_m_n_a.png       I     None           2014        7              1     2876.2   702484.6       8018  NNB         B      5
       1  prac        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  708242.8 176_o_m_n_a.png       I     None           2012        8              1     2876.6   705366.2       8018  NNB         B      6
       1  prac        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  711125.6 173_y_f_n_a.png       I     None           2014        9              1     2877.6   708248.0       8018  NNB         B      7
       1  prac        1     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  713908.0 176_o_m_n_a.png       I     None           2010       10              1     2777.4   711130.6       8018  NNB         B      8
       1  prac        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  716774.1 152_y_f_n_a.png       I     None           2004       11              1     2860.8   713913.3       8018  NNB         B      9
       1  prac        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  719556.5 178_m_m_n_a.png       I     None           2008       12              1     2776.2   716780.3       8018  NNB         B     10
       0  prac        2     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  719556.5 013_y_m_n_a.png       I        a           7937        1              1     2776.2   716780.3       8018  NNB         B      0
       0  prac        2     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  719556.5 029_m_f_n_a.png       I        a           7937        2              1     2776.2   716780.3       8018  NNB         B      0
       1  prac        2     1.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  735418.0 065_o_m_n_a.png       I        m           1802        3              1     2677.2   732740.8       8018  NNB         B      1
       2  prac        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  737883.7 086_o_f_n_a.png       I        m           1577        4              1     2460.5   735423.2       8018  NNB         B      2
       3  prac        2     0.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  739899.9 065_o_m_n_a.png       I        z           1240        5              1     2010.6   737889.3       8018  NNB         B      3
       4  prac        2     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  742049.3 086_o_f_n_a.png       I        z           1385        6              1     2144.1   739905.2       8018  NNB         B      4
       5  prac        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  744715.0 178_m_m_n_a.png       I        m           1882        7              1     2659.5   742055.5       8018  NNB         B      5
       6  prac        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  746747.7 176_o_m_n_a.png       I        m           1159        8              1     2027.5   744720.2       8018  NNB         B      6
       7  prac        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  749113.7 173_y_f_n_a.png       I        m           1493        9              1     2361.0   746752.7       8018  NNB         B      7
       8  prac        2     1.0    2-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  750779.7 176_o_m_n_a.png       I        z            882       10              1     1660.5   749119.2       8018  NNB         B      8
       9  prac        2     0.0    2-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  752995.9 152_y_f_n_a.png       I        m           1353       11              1     2211.5   750784.4       8018  NNB         B      9
       9  prac        2     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  754895.2 178_m_m_n_a.png       I        z           1121       12              1     1894.3   753000.9       8018  NNB         B     10
       0  test        1     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  754895.2 153_y_m_n_a.png       I    space          12619        1              1     1894.3   753000.9       8018  NNB         B      0
       0  test        1     0.0    2-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  754895.2 153_y_m_n_a.png       I    space          12619        2              1     1894.3   753000.9       8018  NNB         B      0
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  788231.5 086_o_f_n_a.png       I     None           2094        3              1     3108.7   785122.8       8018  NNB         B      1
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  791267.3 126_m_m_n_a.png       I     None           2014        4              1     3032.0   788235.3       8018  NNB         B      2
       0  test        1     1.0    2-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  794299.3 086_o_f_n_a.png       I     None           2014        5              1     3029.1   791270.2       8018  NNB         B      3
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  797332.0 152_y_f_n_a.png       I     None           2014        6              1     3029.6   794302.4       8018  NNB         B      4
       0  test        1     0.0    2-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  800364.4 126_m_m_n_a.png       I     None           2014        7              1     3028.9   797335.5       8018  NNB         B      5
